Id,ActivityDate,key,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,sleep status,Day of Week,Day Type,correlation,Id,SleepDay,key,TotalSleepRecords,TotalSleepMinutes,TotalBedMinutes,Sleep Efficiency %,Day of Week,Day Type,Day of Week,Step Group
4702921684,4/30/2016,4702921684-04/30/2016,10144,8.23,8.23,0,0.32,2.03,5.88,0,4,36,263,728,3115,OK,Saturday,Weekend,479,4702921684,4/30/2016,4702921684-04/30/2016,1,479,501,95.61,Saturday,Weekend,Sunday,High Activity
4702921684,5/1/2016,4702921684-05/01/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,2017,MISSING SLEEP,,,,,,,,,,,,,,
4702921684,5/2/2016,4702921684-05/02/2016,7245,5.92,5.92,0,0.38,1.74,3.76,0,5,40,195,1131,2859,MISSING SLEEP,,,,,,,,,,,,,,
4702921684,5/3/2016,4702921684-05/03/2016,9454,7.67,7.67,0,0.00,0.00,7.67,0,0,0,313,729,3145,OK,Tuesday,Weekday,327,4702921684,5/3/2016,4702921684-05/03/2016,1,327,373,87.67,Tuesday,Weekday,Sunday,Low Activity
4702921684,5/4/2016,4702921684-05/04/2016,8161,6.62,6.62,0,0.34,0.73,5.54,0,4,15,251,757,3004,OK,Wednesday,Weekday,412,4702921684,5/4/2016,4702921684-05/04/2016,1,412,434,94.93,Wednesday,Weekday,Sunday,Low Activity
4702921684,5/5/2016,4702921684-05/05/2016,8614,6.99,6.99,0,0.67,0.22,6.09,0,8,5,241,745,3006,OK,Thursday,Weekday,414,4702921684,5/5/2016,4702921684-05/05/2016,1,414,428,96.73,Thursday,Weekday,Sunday,Low Activity
4702921684,5/6/2016,4702921684-05/06/2016,6943,5.63,5.63,0,0.08,0.66,4.87,0,1,16,207,682,2859,OK,Friday,Weekday,404,4702921684,5/6/2016,4702921684-05/06/2016,1,404,449,89.98,Friday,Weekday,Sunday,Low Activity
4702921684,5/7/2016,4702921684-05/07/2016,14370,11.65,11.65,0,0.37,2.31,8.97,0,5,46,439,577,3683,OK,Saturday,Weekend,520,4702921684,5/7/2016,4702921684-05/07/2016,1,520,543,95.76,Saturday,Weekend,Sunday,High Activity
4702921684,5/8/2016,4702921684-05/08/2016,12857,10.43,10.43,0,0.68,6.21,3.54,0,9,125,192,1019,3287,MISSING SLEEP,,,,,,,,,,,,,,
4702921684,5/9/2016,4702921684-05/09/2016,8232,6.68,6.68,0,0.00,0.57,6.10,0,0,12,253,746,2990,OK,Monday,Weekday,435,4702921684,5/9/2016,4702921684-05/09/2016,1,435,458,94.98,Monday,Weekday,Sunday,Low Activity
4702921684,5/10/2016,4702921684-05/10/2016,10613,8.61,8.61,0,0.08,1.88,6.65,0,1,37,262,701,3172,OK,Tuesday,Weekday,416,4702921684,5/10/2016,4702921684-05/10/2016,1,416,431,96.52,Tuesday,Weekday,Sunday,High Activity
4702921684,5/11/2016,4702921684-05/11/2016,9810,7.96,7.96,0,0.78,2.16,4.98,0,10,41,235,784,3069,OK,Wednesday,Weekday,354,4702921684,5/11/2016,4702921684-05/11/2016,1,354,366,96.72,Wednesday,Weekday,Sunday,Low Activity
4702921684,5/12/2016,4702921684-05/12/2016,2752,2.23,2.23,0,0.00,0.00,2.23,0,0,0,68,241,1240,OK,Thursday,Weekday,404,4702921684,5/12/2016,4702921684-05/12/2016,1,404,442,91.40,Thursday,Weekday,Sunday,Low Activity
5553957443,4/12/2016,5553957443-04/12/2016,11596,7.57,7.57,0,1.37,0.79,5.41,0,19,13,277,767,2026,OK,Tuesday,Weekday,441,5553957443,4/12/2016,5553957443-04/12/2016,1,441,464,95.04,Tuesday,Weekday,Sunday,High Activity
5553957443,4/13/2016,5553957443-04/13/2016,4832,3.16,3.16,0,0.00,0.00,3.16,0,0,0,226,647,1718,OK,Wednesday,Weekday,455,5553957443,4/13/2016,5553957443-04/13/2016,2,455,488,93.24,Wednesday,Weekday,Monday,Low Activity
5553957443,4/14/2016,5553957443-04/14/2016,17022,11.12,11.12,0,4.00,2.45,4.67,0,61,41,256,693,2324,OK,Thursday,Weekday,357,5553957443,4/14/2016,5553957443-04/14/2016,1,357,418,85.41,Thursday,Weekday,Sunday,High Activity
5553957443,4/15/2016,5553957443-04/15/2016,16556,10.86,10.86,0,4.16,1.98,4.71,0,58,38,239,689,2254,OK,Friday,Weekday,377,5553957443,4/15/2016,5553957443-04/15/2016,1,377,409,92.18,Friday,Weekday,Sunday,High Activity
5553957443,4/16/2016,5553957443-04/16/2016,5771,3.77,3.77,0,0.00,0.00,3.77,0,0,0,288,521,1831,OK,Saturday,Weekend,651,5553957443,4/16/2016,5553957443-04/16/2016,2,651,686,94.90,Saturday,Weekend,Monday,Low Activity
5553957443,4/17/2016,5553957443-04/17/2016,655,0.43,0.43,0,0.00,0.00,0.43,0,0,0,46,943,1397,OK,Sunday,Weekend,350,5553957443,4/17/2016,5553957443-04/17/2016,1,350,402,87.06,Sunday,Weekend,Sunday,Low Activity
5553957443,4/18/2016,5553957443-04/18/2016,3727,2.43,2.43,0,0.00,0.00,2.43,0,0,0,206,622,1683,OK,Monday,Weekday,520,5553957443,4/18/2016,5553957443-04/18/2016,2,520,541,96.12,Monday,Weekday,Monday,Low Activity
5553957443,4/19/2016,5553957443-04/19/2016,15482,10.11,10.11,0,4.28,1.66,4.18,0,69,28,249,756,2284,OK,Tuesday,Weekday,357,5553957443,4/19/2016,5553957443-04/19/2016,1,357,410,87.07,Tuesday,Weekday,Sunday,High Activity
5553957443,4/20/2016,5553957443-04/20/2016,2713,1.77,1.77,0,0.00,0.00,1.77,0,0,0,148,598,1570,OK,Wednesday,Weekday,658,5553957443,4/20/2016,5553957443-04/20/2016,1,658,678,97.05,Wednesday,Weekday,Sunday,Low Activity
5553957443,4/21/2016,5553957443-04/21/2016,12346,8.06,8.06,0,2.95,2.16,2.96,0,47,42,177,801,2066,OK,Thursday,Weekday,399,5553957443,4/21/2016,5553957443-04/21/2016,1,399,431,92.58,Thursday,Weekday,Sunday,High Activity
5553957443,4/22/2016,5553957443-04/22/2016,11682,7.63,7.63,0,1.38,0.63,5.60,0,25,16,270,781,2105,OK,Friday,Weekday,322,5553957443,4/22/2016,5553957443-04/22/2016,1,322,353,91.22,Friday,Weekday,Sunday,High Activity
5553957443,4/23/2016,5553957443-04/23/2016,4112,2.69,2.69,0,0.00,0.00,2.68,0,0,0,272,443,1776,OK,Saturday,Weekend,631,5553957443,4/23/2016,5553957443-04/23/2016,2,631,725,87.03,Saturday,Weekend,Monday,Low Activity
5553957443,4/24/2016,5553957443-04/24/2016,1807,1.18,1.18,0,0.00,0.00,1.18,0,0,0,104,582,1507,OK,Sunday,Weekend,553,5553957443,4/24/2016,5553957443-04/24/2016,2,553,640,86.41,Sunday,Weekend,Monday,Low Activity
5553957443,4/25/2016,5553957443-04/25/2016,10946,7.19,7.19,0,2.93,0.57,3.69,0,51,11,201,732,2033,OK,Monday,Weekday,433,5553957443,4/25/2016,5553957443-04/25/2016,1,433,468,92.52,Monday,Weekday,Sunday,High Activity
5553957443,4/26/2016,5553957443-04/26/2016,11886,7.76,7.76,0,2.37,0.93,4.46,0,40,18,238,750,2093,OK,Tuesday,Weekday,412,5553957443,4/26/2016,5553957443-04/26/2016,1,412,453,90.95,Tuesday,Weekday,Sunday,High Activity
5553957443,4/27/2016,5553957443-04/27/2016,10538,6.88,6.88,0,1.14,1.00,4.74,0,16,16,206,745,1922,OK,Wednesday,Weekday,347,5553957443,4/27/2016,5553957443-04/27/2016,1,347,391,88.75,Wednesday,Weekday,Sunday,High Activity
5553957443,4/28/2016,5553957443-04/28/2016,11393,7.63,7.63,0,3.71,0.75,3.17,0,49,13,165,727,1999,OK,Thursday,Weekday,421,5553957443,4/28/2016,5553957443-04/28/2016,1,421,457,92.12,Thursday,Weekday,Sunday,High Activity
5553957443,4/29/2016,5553957443-04/29/2016,12764,8.33,8.33,0,2.79,0.64,4.91,0,46,15,270,709,2169,OK,Friday,Weekday,450,5553957443,4/29/2016,5553957443-04/29/2016,1,450,495,90.91,Friday,Weekday,Sunday,High Activity
5553957443,4/30/2016,5553957443-04/30/2016,1202,0.78,0.78,0,0.00,0.00,0.78,0,0,0,84,506,1463,OK,Saturday,Weekend,775,5553957443,4/30/2016,5553957443-04/30/2016,2,775,843,91.93,Saturday,Weekend,Monday,Low Activity
5553957443,5/1/2016,5553957443-05/01/2016,5164,3.37,3.37,0,0.00,0.00,3.37,0,0,0,237,436,1747,OK,Sunday,Weekend,622,5553957443,5/1/2016,5553957443-05/01/2016,2,622,686,90.67,Sunday,Weekend,Monday,Low Activity
5553957443,5/2/2016,5553957443-05/02/2016,9769,6.38,6.38,0,1.06,0.41,4.90,0,23,9,227,724,1996,OK,Monday,Weekday,409,5553957443,5/2/2016,5553957443-05/02/2016,1,409,471,86.84,Monday,Weekday,Sunday,Low Activity
5553957443,5/3/2016,5553957443-05/03/2016,12848,8.39,8.39,0,1.50,1.20,5.68,0,26,29,247,812,2116,OK,Tuesday,Weekday,380,5553957443,5/3/2016,5553957443-05/03/2016,1,380,429,88.58,Tuesday,Weekday,Sunday,High Activity
5553957443,5/4/2016,5553957443-05/04/2016,4249,2.77,2.77,0,0.00,0.00,2.77,0,0,0,224,651,1698,OK,Wednesday,Weekday,447,5553957443,5/4/2016,5553957443-05/04/2016,1,447,470,95.11,Wednesday,Weekday,Sunday,Low Activity
5553957443,5/5/2016,5553957443-05/05/2016,14331,9.51,9.51,0,3.43,1.66,4.43,0,44,29,241,692,2156,OK,Thursday,Weekday,419,5553957443,5/5/2016,5553957443-05/05/2016,1,419,464,90.30,Thursday,Weekday,Sunday,High Activity
5553957443,5/6/2016,5553957443-05/06/2016,9632,6.29,6.29,0,1.52,0.54,4.23,0,21,9,229,761,1916,OK,Friday,Weekday,400,5553957443,5/6/2016,5553957443-05/06/2016,1,400,434,92.17,Friday,Weekday,Sunday,Low Activity
5553957443,5/7/2016,5553957443-05/07/2016,1868,1.22,1.22,0,0.00,0.00,1.22,0,0,0,96,902,1494,OK,Saturday,Weekend,442,5553957443,5/7/2016,5553957443-05/07/2016,1,442,470,94.04,Saturday,Weekend,Sunday,Low Activity
5553957443,5/8/2016,5553957443-05/08/2016,6083,4.00,4.00,0,0.22,0.47,3.30,0,3,8,210,505,1762,OK,Sunday,Weekend,568,5553957443,5/8/2016,5553957443-05/08/2016,1,568,608,93.42,Sunday,Weekend,Sunday,Low Activity
5553957443,5/9/2016,5553957443-05/09/2016,11611,7.58,7.58,0,2.13,0.89,4.56,0,59,22,251,667,2272,OK,Monday,Weekday,453,5553957443,5/9/2016,5553957443-05/09/2016,1,453,494,91.70,Monday,Weekday,Sunday,High Activity
5553957443,5/10/2016,5553957443-05/10/2016,16358,10.71,10.71,0,3.87,1.61,5.20,0,61,40,265,707,2335,OK,Tuesday,Weekday,418,5553957443,5/10/2016,5553957443-05/10/2016,1,418,443,94.36,Tuesday,Weekday,Sunday,High Activity
5553957443,5/11/2016,5553957443-05/11/2016,4926,3.22,3.22,0,0.00,0.00,3.22,0,0,0,195,628,1693,OK,Wednesday,Weekday,463,5553957443,5/11/2016,5553957443-05/11/2016,1,463,486,95.27,Wednesday,Weekday,Sunday,Low Activity
5553957443,5/12/2016,5553957443-05/12/2016,3121,2.04,2.04,0,0.58,0.40,1.06,0,8,6,48,222,741,OK,Thursday,Weekday,438,5553957443,5/12/2016,5553957443-05/12/2016,1,438,475,92.21,Thursday,Weekday,Sunday,Low Activity
5577150313,4/12/2016,5577150313-04/12/2016,8135,6.08,6.08,0,3.60,0.38,2.10,0,86,16,140,728,3405,OK,Tuesday,Weekday,419,5577150313,4/12/2016,5577150313-04/12/2016,1,419,438,95.66,Tuesday,Weekday,Sunday,Low Activity
5577150313,4/13/2016,5577150313-04/13/2016,5077,3.79,3.79,0,0.32,0.22,3.25,0,15,11,144,776,2551,OK,Wednesday,Weekday,432,5577150313,4/13/2016,5577150313-04/13/2016,1,432,458,94.32,Wednesday,Weekday,Sunday,Low Activity
5577150313,4/14/2016,5577150313-04/14/2016,8596,6.42,6.42,0,3.33,0.31,2.78,0,118,30,176,662,4022,OK,Thursday,Weekday,477,5577150313,4/14/2016,5577150313-04/14/2016,1,477,497,95.98,Thursday,Weekday,Sunday,Low Activity
5577150313,4/15/2016,5577150313-04/15/2016,12087,9.08,9.08,0,3.92,1.60,3.56,0,115,54,199,695,4005,OK,Friday,Weekday,392,5577150313,4/15/2016,5577150313-04/15/2016,1,392,413,94.92,Friday,Weekday,Sunday,High Activity
5577150313,4/16/2016,5577150313-04/16/2016,14269,10.66,10.66,0,6.64,1.28,2.73,0,184,56,158,472,4274,OK,Saturday,Weekend,406,5577150313,4/16/2016,5577150313-04/16/2016,1,406,445,91.24,Saturday,Weekend,Sunday,High Activity
5577150313,4/17/2016,5577150313-04/17/2016,12231,9.14,9.14,0,5.98,0.83,2.32,0,200,37,159,525,4552,OK,Sunday,Weekend,549,5577150313,4/17/2016,5577150313-04/17/2016,1,549,583,94.17,Sunday,Weekend,Sunday,High Activity
5577150313,4/18/2016,5577150313-04/18/2016,9893,7.39,7.39,0,4.86,0.72,1.82,0,114,32,130,623,3625,OK,Monday,Weekday,527,5577150313,4/18/2016,5577150313-04/18/2016,1,527,553,95.30,Monday,Weekday,Sunday,Low Activity
5577150313,4/19/2016,5577150313-04/19/2016,12574,9.42,9.42,0,7.02,0.64,1.76,0,108,23,111,733,3501,OK,Tuesday,Weekday,449,5577150313,4/19/2016,5577150313-04/19/2016,1,449,465,96.56,Tuesday,Weekday,Sunday,High Activity
5577150313,4/20/2016,5577150313-04/20/2016,8330,6.22,6.22,0,4.12,0.34,1.76,0,87,16,113,773,3192,OK,Wednesday,Weekday,447,5577150313,4/20/2016,5577150313-04/20/2016,1,447,480,93.13,Wednesday,Weekday,Sunday,Low Activity
5577150313,4/21/2016,5577150313-04/21/2016,10830,8.09,8.09,0,3.65,1.66,2.78,0,110,74,175,670,4018,OK,Thursday,Weekday,414,5577150313,4/21/2016,5577150313-04/21/2016,1,414,437,94.74,Thursday,Weekday,Sunday,High Activity
5577150313,4/22/2016,5577150313-04/22/2016,9172,6.85,6.85,0,2.42,0.79,3.30,0,62,30,200,823,3329,OK,Friday,Weekday,338,5577150313,4/22/2016,5577150313-04/22/2016,1,338,366,92.35,Friday,Weekday,Sunday,Low Activity
5577150313,4/23/2016,5577150313-04/23/2016,7638,5.71,5.71,0,1.21,0.36,4.14,0,24,24,223,627,3152,OK,Saturday,Weekend,384,5577150313,4/23/2016,5577150313-04/23/2016,1,384,402,95.52,Saturday,Weekend,Sunday,Low Activity
5577150313,4/24/2016,5577150313-04/24/2016,15764,11.78,11.78,0,7.65,2.15,1.98,0,210,65,141,425,4392,OK,Sunday,Weekend,543,5577150313,4/24/2016,5577150313-04/24/2016,1,543,615,88.29,Sunday,Weekend,Sunday,High Activity
5577150313,4/25/2016,5577150313-04/25/2016,6393,4.78,4.78,0,1.35,0.67,2.76,0,61,38,214,743,3374,OK,Monday,Weekday,421,5577150313,4/25/2016,5577150313-04/25/2016,1,421,461,91.32,Monday,Weekday,Sunday,Low Activity
5577150313,4/26/2016,5577150313-04/26/2016,5325,3.98,3.98,0,0.85,0.65,2.47,0,38,32,181,759,3088,OK,Tuesday,Weekday,354,5577150313,4/26/2016,5577150313-04/26/2016,1,354,377,93.90,Tuesday,Weekday,Sunday,Low Activity
5577150313,4/27/2016,5577150313-04/27/2016,6805,5.14,5.14,0,1.81,0.40,2.93,0,63,16,190,773,3294,OK,Wednesday,Weekday,424,5577150313,4/27/2016,5577150313-04/27/2016,1,424,452,93.81,Wednesday,Weekday,Sunday,Low Activity
5577150313,4/28/2016,5577150313-04/28/2016,9841,7.43,7.43,0,3.25,1.17,3.01,0,99,51,141,692,3580,OK,Thursday,Weekday,361,5577150313,4/28/2016,5577150313-04/28/2016,1,361,372,97.04,Thursday,Weekday,Sunday,Low Activity
5577150313,4/29/2016,5577150313-04/29/2016,7924,5.92,5.92,0,2.84,0.61,2.47,0,97,36,165,739,3544,OK,Friday,Weekday,459,5577150313,4/29/2016,5577150313-04/29/2016,1,459,485,94.64,Friday,Weekday,Sunday,Low Activity
5577150313,4/30/2016,5577150313-04/30/2016,12363,9.24,9.24,0,5.83,0.79,2.61,0,207,45,163,621,4501,OK,Saturday,Weekend,412,5577150313,4/30/2016,5577150313-04/30/2016,1,412,433,95.15,Saturday,Weekend,Sunday,High Activity
5577150313,5/1/2016,5577150313-05/01/2016,13368,9.99,9.99,0,5.31,1.44,3.24,0,194,72,178,499,4546,OK,Sunday,Weekend,379,5577150313,5/1/2016,5577150313-05/01/2016,1,379,398,95.23,Sunday,Weekend,Sunday,High Activity
5577150313,5/2/2016,5577150313-05/02/2016,7439,5.56,5.56,0,1.12,0.35,4.07,0,37,20,235,732,3014,OK,Monday,Weekday,525,5577150313,5/2/2016,5577150313-05/02/2016,2,525,553,94.94,Monday,Weekday,Monday,Low Activity
5577150313,5/3/2016,5577150313-05/03/2016,11045,8.25,8.25,0,4.52,0.15,3.57,0,97,8,212,580,3795,OK,Tuesday,Weekday,508,5577150313,5/3/2016,5577150313-05/03/2016,1,508,543,93.55,Tuesday,Weekday,Sunday,High Activity
5577150313,5/4/2016,5577150313-05/04/2016,5206,3.89,3.89,0,1.56,0.25,2.08,0,25,9,141,631,2755,OK,Wednesday,Weekday,603,5577150313,5/4/2016,5577150313-05/04/2016,1,603,634,95.11,Wednesday,Weekday,Sunday,Low Activity
5577150313,5/5/2016,5577150313-05/05/2016,7550,5.64,5.64,0,2.50,0.47,2.67,0,45,21,143,1153,3004,MISSING SLEEP,,,,,,,,,,,,,,
5577150313,5/6/2016,5577150313-05/06/2016,4950,3.70,3.70,0,1.93,0.32,1.45,0,41,16,79,1304,2643,MISSING SLEEP,,,,,,,,,,,,,,
5577150313,5/7/2016,5577150313-05/07/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1819,MISSING SLEEP,,,,,,,,,,,,,,
5577150313,5/8/2016,5577150313-05/08/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1819,MISSING SLEEP,,,,,,,,,,,,,,
5577150313,5/9/2016,5577150313-05/09/2016,3421,2.56,2.56,0,1.43,0.14,0.99,0,34,11,70,1099,2489,MISSING SLEEP,,,,,,,,,,,,,,
5577150313,5/10/2016,5577150313-05/10/2016,8869,6.65,6.65,0,2.56,0.75,3.35,0,104,37,194,639,3841,OK,Tuesday,Weekday,504,5577150313,5/10/2016,5577150313-05/10/2016,1,504,562,89.68,Tuesday,Weekday,Sunday,Low Activity
5577150313,5/11/2016,5577150313-05/11/2016,4038,3.04,3.04,0,1.83,0.30,0.89,0,45,15,63,257,1665,OK,Wednesday,Weekday,431,5577150313,5/11/2016,5577150313-05/11/2016,1,431,476,90.55,Wednesday,Weekday,Sunday,Low Activity
6117666160,4/12/2016,6117666160-04/12/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1496,MISSING SLEEP,,,,,,,,,,,,,,
6117666160,4/13/2016,6117666160-04/13/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1496,MISSING SLEEP,,,,,,,,,,,,,,
6117666160,4/14/2016,6117666160-04/14/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1496,MISSING SLEEP,,,,,,,,,,,,,,
6117666160,4/15/2016,6117666160-04/15/2016,14019,10.59,10.59,0,0.00,0.28,10.30,0,0,6,513,921,2865,MISSING SLEEP,,,,,,,,,,,,,,
6117666160,4/16/2016,6117666160-04/16/2016,14450,10.91,10.91,0,0.58,0.85,9.48,0,7,15,518,502,2828,OK,Saturday,Weekend,380,6117666160,4/16/2016,6117666160-04/16/2016,1,380,398,95.48,Saturday,Weekend,Sunday,High Activity
6117666160,4/17/2016,6117666160-04/17/2016,7150,5.40,5.40,0,0.00,0.00,5.40,0,0,0,312,702,2225,OK,Sunday,Weekend,336,6117666160,4/17/2016,6117666160-04/17/2016,2,336,350,96.00,Sunday,Weekend,Monday,Low Activity
6117666160,4/18/2016,6117666160-04/18/2016,5153,3.91,3.91,0,0.00,0.00,3.89,0,0,0,241,759,2018,OK,Monday,Weekday,493,6117666160,4/18/2016,6117666160-04/18/2016,2,493,510,96.67,Monday,Weekday,Monday,Low Activity
6117666160,4/19/2016,6117666160-04/19/2016,11135,8.41,8.41,0,0.00,0.00,8.41,0,0,0,480,425,2606,OK,Tuesday,Weekday,465,6117666160,4/19/2016,6117666160-04/19/2016,1,465,492,94.51,Tuesday,Weekday,Sunday,High Activity
6117666160,4/20/2016,6117666160-04/20/2016,10449,8.02,8.02,0,2.03,0.48,5.52,0,26,10,349,587,2536,OK,Wednesday,Weekday,474,6117666160,4/20/2016,6117666160-04/20/2016,1,474,502,94.42,Wednesday,Weekday,Sunday,High Activity
6117666160,4/21/2016,6117666160-04/21/2016,19542,15.01,15.01,0,0.98,0.40,5.62,0,11,19,294,579,4900,OK,Thursday,Weekday,508,6117666160,4/21/2016,6117666160-04/21/2016,1,508,550,92.36,Thursday,Weekday,Sunday,High Activity
6117666160,4/22/2016,6117666160-04/22/2016,8206,6.20,6.20,0,0.00,0.00,6.20,0,0,0,402,413,2409,OK,Friday,Weekday,480,6117666160,4/22/2016,6117666160-04/22/2016,1,480,546,87.91,Friday,Weekday,Sunday,Low Activity
6117666160,4/23/2016,6117666160-04/23/2016,11495,8.68,8.68,0,0.00,0.00,8.68,0,0,0,512,468,2651,OK,Saturday,Weekend,492,6117666160,4/23/2016,6117666160-04/23/2016,1,492,539,91.28,Saturday,Weekend,Sunday,High Activity
6117666160,4/24/2016,6117666160-04/24/2016,7623,5.76,5.76,0,0.00,0.00,5.76,0,0,0,362,711,2305,OK,Sunday,Weekend,353,6117666160,4/24/2016,6117666160-04/24/2016,1,353,367,96.19,Sunday,Weekend,Sunday,Low Activity
6117666160,4/25/2016,6117666160-04/25/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1497,MISSING SLEEP,,,,,,,,,,,,,,
6117666160,4/26/2016,6117666160-04/26/2016,9543,7.21,7.21,0,0.00,0.34,6.87,0,0,7,352,1077,2450,MISSING SLEEP,,,,,,,,,,,,,,
6117666160,4/27/2016,6117666160-04/27/2016,9411,7.11,7.11,0,0.00,0.00,7.11,0,0,0,458,417,2576,OK,Wednesday,Weekday,542,6117666160,4/27/2016,6117666160-04/27/2016,1,542,557,97.31,Wednesday,Weekday,Sunday,Low Activity
6117666160,4/28/2016,6117666160-04/28/2016,3403,2.60,2.60,0,0.00,0.00,2.60,0,0,0,141,758,1879,OK,Thursday,Weekday,393,6117666160,4/28/2016,6117666160-04/28/2016,1,393,416,94.47,Thursday,Weekday,Sunday,Low Activity
6117666160,4/29/2016,6117666160-04/29/2016,9592,7.24,7.24,0,0.00,0.00,7.24,0,0,0,461,479,2560,OK,Friday,Weekday,600,6117666160,4/29/2016,6117666160-04/29/2016,1,600,636,94.34,Friday,Weekday,Sunday,Low Activity
6117666160,4/30/2016,6117666160-04/30/2016,6987,5.28,5.28,0,0.00,0.00,5.28,0,0,0,343,1040,2275,MISSING SLEEP,,,,,,,,,,,,,,
6117666160,5/1/2016,6117666160-05/01/2016,8915,6.73,6.73,0,0.00,0.00,6.73,0,0,0,397,525,2361,OK,Sunday,Weekend,507,6117666160,5/1/2016,6117666160-05/01/2016,1,507,575,88.17,Sunday,Weekend,Sunday,Low Activity
6117666160,5/2/2016,6117666160-05/02/2016,4933,3.73,3.73,0,0.00,0.00,3.73,0,0,0,236,1204,2044,MISSING SLEEP,,,,,,,,,,,,,,
6117666160,5/3/2016,6117666160-05/03/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1496,MISSING SLEEP,,,,,,,,,,,,,,
6117666160,5/4/2016,6117666160-05/04/2016,2997,2.26,2.26,0,0.00,0.00,2.26,0,0,0,156,1279,1902,MISSING SLEEP,,,,,,,,,,,,,,
6117666160,5/5/2016,6117666160-05/05/2016,9799,7.40,7.40,0,0.00,0.00,7.40,0,0,0,487,479,2636,OK,Thursday,Weekday,392,6117666160,5/5/2016,6117666160-05/05/2016,1,392,415,94.46,Thursday,Weekday,Sunday,Low Activity
6117666160,5/6/2016,6117666160-05/06/2016,3365,2.68,2.68,0,0.00,0.00,2.68,0,0,0,133,673,1838,OK,Friday,Weekday,658,6117666160,5/6/2016,6117666160-05/06/2016,2,658,698,94.27,Friday,Weekday,Monday,Low Activity
6117666160,5/7/2016,6117666160-05/07/2016,7336,5.54,5.54,0,0.00,0.00,5.54,0,0,0,412,456,2469,OK,Saturday,Weekend,498,6117666160,5/7/2016,6117666160-05/07/2016,2,498,507,98.22,Saturday,Weekend,Monday,Low Activity
6117666160,5/8/2016,6117666160-05/08/2016,7328,5.53,5.53,0,0.00,0.00,5.53,0,0,0,318,517,2250,OK,Sunday,Weekend,555,6117666160,5/8/2016,6117666160-05/08/2016,1,555,603,92.04,Sunday,Weekend,Sunday,Low Activity
6117666160,5/9/2016,6117666160-05/09/2016,4477,3.38,3.38,0,0.00,0.00,3.38,0,0,0,197,125,1248,OK,Monday,Weekday,492,6117666160,5/9/2016,6117666160-05/09/2016,1,492,522,94.25,Monday,Weekday,Sunday,Low Activity
6290855005,4/12/2016,6290855005-04/12/2016,4562,3.45,3.45,0,0.00,0.00,3.45,0,0,0,199,1241,2560,MISSING SLEEP,,,,,,,,,,,,,,
6290855005,4/13/2016,6290855005-04/13/2016,7142,5.40,5.40,0,0.00,0.00,5.39,0.009999999776,0,0,350,1090,2905,MISSING SLEEP,,,,,,,,,,,,,,
6290855005,4/14/2016,6290855005-04/14/2016,7671,5.80,5.80,0,0.00,0.00,5.77,0.02999999933,0,0,363,1077,2952,MISSING SLEEP,,,,,,,,,,,,,,
6290855005,4/15/2016,6290855005-04/15/2016,9501,7.18,7.18,0,0.00,0.00,7.17,0.009999999776,0,0,328,1112,2896,MISSING SLEEP,,,,,,,,,,,,,,
6290855005,4/16/2016,6290855005-04/16/2016,8301,6.28,6.28,0,0.00,0.00,6.27,0.009999999776,0,0,258,1182,2783,MISSING SLEEP,,,,,,,,,,,,,,
6290855005,4/17/2016,6290855005-04/17/2016,7851,5.94,5.94,0,1.14,0.79,4.00,0,31,12,225,1172,3171,MISSING SLEEP,,,,,,,,,,,,,,
6290855005,4/18/2016,6290855005-04/18/2016,6885,5.21,5.21,0,0.00,0.00,5.19,0.01999999955,0,0,271,1169,2766,MISSING SLEEP,,,,,,,,,,,,,,
6290855005,4/19/2016,6290855005-04/19/2016,7142,5.40,5.40,0,0.00,0.00,5.39,0.009999999776,0,0,321,1119,2839,MISSING SLEEP,,,,,,,,,,,,,,
6290855005,4/20/2016,6290855005-04/20/2016,6361,4.81,4.81,0,0.00,0.00,4.80,0.009999999776,0,0,258,1182,2701,MISSING SLEEP,,,,,,,,,,,,,,
6290855005,4/21/2016,6290855005-04/21/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,2060,MISSING SLEEP,,,,,,,,,,,,,,
6290855005,4/22/2016,6290855005-04/22/2016,6238,4.72,4.72,0,0.00,0.00,4.72,0,0,0,302,1138,2796,MISSING SLEEP,,,,,,,,,,,,,,
6290855005,4/23/2016,6290855005-04/23/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,33,0,0,1407,2664,MISSING SLEEP,,,,,,,,,,,,,,
